customer_id,age,gender,subscription_type,monthly_charges,tenure_in_months,login_frequency,last_login_days,watch_time,payment_failures,customer_support_calls,churn
3630,56,Female,Basic,11.58,27,10,5,3.6,0,4,1
3631,62,Male,Basic,10.25,13,17,1,17.6,0,4,0
3632,63,Male,Basic,11.97,72,19,4,0.3,0,3,0
3633,53,Male,Standard,17.69,20,13,0,4.4,1,2,0
3634,57,Male,Standard,21.04,5,12,13,0.1,0,5,1
3635,54,Male,Basic,13.45,8,19,0,4.0,0,0,0
3636,50,Male,Premium,33.44,28,29,0,12.9,1,1,0
3637,53,Female,Premium,32.07,62,15,6,10.0,1,2,0
3638,20,Male,Standard,19.48,4,23,25,9.2,0,4,1
3639,26,Female,Basic,14.2,2,10,13,35.6,0,1,1
3640,25,Male,Standard,17.96,51,19,2,22.5,1,1,0
3641,50,Female,Basic,13.66,59,11,1,55.1,1,1,0
3642,23,Female,Basic,13.78,7,22,6,11.8,1,2,0
3643,58,Female,Standard,19.76,11,18,12,6.4,0,1,0
3644,56,Male,Basic,11.48,25,11,3,2.6,0,0,1
3645,21,Male,Basic,12.34,9,15,3,22.3,1,2,1
3646,30,Male,Basic,10.46,50,15,0,36.9,0,0,0
3647,66,Male,Basic,10.22,2,18,1,4.1,0,2,0
3648,19,Female,Basic,10.55,1,18,5,42.2,0,1,0
3649,22,Male,Premium,28.61,5,17,0,14.9,0,2,0
3650,61,Female,Basic,12.51,8,10,1,3.1,0,2,0
3651,44,Female,Basic,14.24,2,18,1,20.6,2,2,1
3652,49,Male,Basic,11.17,1,23,4,14.7,0,4,0
3653,38,Male,Premium,39.08,33,18,0,0.6,0,3,0
3654,25,Male,Standard,24.58,4,16,4,10.2,0,1,1
3655,55,Female,Basic,14.78,58,14,18,30.7,1,2,1
3656,25,Male,Premium,37.72,11,11,0,16.2,1,1,0
3657,67,Female,Basic,11.81,26,14,6,6.6,0,0,0
3658,20,Male,Basic,10.35,6,13,12,52.8,1,1,0
3659,61,Female,Basic,12.83,6,17,2,5.4,0,2,0
3660,20,Male,Basic,12.78,20,12,0,5.8,0,1,1
3661,39,Male,Basic,14.24,19,16,0,8.8,0,1,0
3662,23,Female,Standard,24.95,35,12,7,45.0,0,3,0
3663,19,Male,Basic,12.53,34,23,5,14.2,3,1,1
3664,40,Male,Standard,19.1,26,14,1,22.9,2,1,0
3665,61,Male,Basic,10.92,14,23,12,74.8,0,1,0
3666,19,Male,Basic,10.01,53,14,9,30.6,1,2,0
3667,55,Male,Standard,20.57,23,15,2,3.8,0,2,0
3668,34,Male,Premium,33.77,72,11,9,31.1,0,3,0
3669,52,Male,Basic,14.11,41,22,1,27.6,1,0,0
3670,51,Female,Standard,20.53,1,12,7,5.3,0,3,0
3671,40,Female,Basic,14.57,9,13,0,7.9,1,1,1
3672,47,Male,Basic,13.13,20,15,8,24.8,2,0,0
3673,69,Male,Basic,14.19,30,15,1,5.4,0,2,0
3674,25,Male,Basic,10.73,19,26,5,4.7,0,0,1
3675,39,Female,Basic,14.27,37,15,1,24.3,0,2,0
3676,61,Female,Basic,13.37,7,15,9,42.5,1,1,1
3677,53,Male,Premium,28.37,4,9,0,1.6,1,2,0
3678,22,Female,Basic,10.94,1,17,1,11.8,0,0,0
3679,30,Male,Standard,24.33,20,9,1,18.7,3,2,0
3680,46,Male,Basic,10.15,28,17,0,22.6,1,1,0
3681,48,Male,Standard,20.15,9,17,9,100.0,1,1,1
3682,64,Male,Standard,18.81,22,13,27,23.0,0,1,0
3683,33,Female,Basic,13.32,1,18,10,19.4,0,1,1
3684,59,Female,Basic,14.19,2,20,13,91.6,0,0,0
3685,47,Male,Standard,19.23,29,17,0,1.3,0,2,1
3686,33,Female,Premium,31.97,11,14,0,1.5,0,1,0
3687,29,Female,Basic,14.9,26,12,5,16.5,1,0,0
3688,34,Male,Basic,13.91,42,11,26,8.9,0,1,0
3689,33,Female,Premium,38.55,45,13,7,2.0,1,3,0
3690,29,Male,Basic,12.18,4,17,3,7.3,1,2,1
3691,25,Male,Standard,18.1,15,19,1,22.4,0,3,0
3692,37,Male,Basic,12.05,31,15,1,42.5,0,2,0
3693,20,Male,Basic,13.57,35,20,3,2.0,3,2,1
3694,33,Female,Standard,16.97,36,9,8,15.5,2,3,1
3695,47,Male,Standard,18.42,6,18,0,7.0,2,0,0
3696,62,Female,Basic,10.22,5,11,13,22.0,0,3,1
3697,40,Male,Standard,19.88,21,17,19,15.9,1,2,1
3698,45,Male,Premium,37.57,32,13,15,52.3,1,1,0
3699,68,Female,Standard,16.21,9,16,17,0.8,0,0,1
3700,57,Male,Basic,13.37,2,18,0,12.7,0,0,0
3701,22,Female,Standard,24.38,30,11,26,4.3,1,1,1
3702,37,Female,Standard,18.12,8,19,3,15.4,0,1,0
3703,57,Male,Premium,35.7,4,16,14,38.4,0,2,0
3704,61,Male,Standard,24.77,3,15,1,48.5,2,0,0
3705,18,Male,Basic,14.8,9,19,4,10.2,1,1,1
3706,47,Male,Standard,18.1,21,16,0,33.4,0,0,0
3707,38,Male,Standard,16.89,10,20,0,6.6,0,3,0
3708,37,Male,Basic,10.73,1,12,20,0.1,2,5,1
3709,23,Female,Standard,22.31,2,19,11,38.7,2,1,0
3710,39,Female,Basic,13.62,8,13,5,2.5,0,0,1
3711,35,Male,Standard,22.06,25,14,5,0.4,2,2,1
3712,25,Female,Basic,11.67,2,9,9,8.7,1,0,1
3713,56,Female,Standard,17.52,19,19,2,9.5,0,5,0
3714,49,Male,Premium,34.12,3,13,10,1.6,2,0,1
3715,50,Male,Premium,32.76,5,22,4,33.7,0,3,0
3716,70,Female,Premium,36.19,4,14,7,10.4,1,4,0
3717,33,Male,Premium,32.17,1,21,23,13.5,0,1,1
3718,29,Female,Basic,11.68,26,14,4,6.1,0,1,0
3719,55,Male,Standard,18.63,14,21,3,14.3,0,3,0
3720,69,Female,Standard,17.89,42,17,16,29.1,1,2,0
3721,51,Female,Premium,29.71,2,24,16,47.3,0,2,0
3722,31,Female,Basic,10.46,3,16,34,70.5,2,0,1
3723,53,Female,Premium,30.85,8,13,5,11.1,0,0,0
3724,50,Male,Standard,16.32,34,13,2,92.2,0,0,0
3725,40,Male,Premium,28.6,8,13,1,7.0,0,2,0
3726,67,Female,Basic,13.72,12,14,0,0.1,0,1,0
3727,62,Female,Basic,11.62,8,18,9,29.2,0,1,0
3728,19,Male,Premium,35.35,2,15,1,3.9,3,2,0
3729,58,Male,Basic,13.57,67,13,6,1.1,1,2,0
3730,38,Female,Premium,34.13,19,16,17,51.5,0,1,0
3731,19,Female,Basic,14.78,37,17,21,31.4,1,3,1
3732,44,Female,Standard,16.18,25,12,0,2.2,0,1,1
3733,26,Female,Basic,13.68,17,9,2,30.0,0,4,0
3734,18,Female,Standard,24.62,2,15,12,37.2,1,1,0
3735,28,Male,Standard,23.75,24,17,5,47.1,0,2,0
3736,20,Female,Basic,10.83,4,11,11,15.7,0,0,0
3737,69,Male,Basic,11.62,12,20,13,24.3,0,1,1
3738,40,Male,Basic,10.85,23,12,4,28.7,0,1,0
3739,43,Male,Standard,21.4,36,16,3,23.3,0,0,0
3740,21,Female,Standard,22.4,27,20,4,20.8,1,0,1
3741,35,Male,Standard,18.84,26,5,7,15.9,1,1,0
3742,23,Male,Standard,20.85,3,14,3,13.0,0,3,0
3743,52,Male,Standard,22.21,10,13,10,100.0,2,0,1
3744,39,Male,Basic,12.1,1,19,16,8.2,0,1,0
3745,60,Female,Basic,14.26,30,22,2,1.8,0,0,1
3746,32,Female,Basic,13.85,72,17,23,29.0,1,3,0
3747,39,Male,Premium,26.9,7,11,6,4.8,1,2,0
3748,54,Male,Premium,34.69,2,17,14,15.2,1,1,1
3749,69,Female,Basic,11.17,15,15,0,2.0,0,2,0
3750,59,Female,Standard,21.01,46,14,2,19.3,0,3,0
3751,29,Female,Premium,39.39,19,9,2,57.7,1,1,0
3752,64,Male,Standard,23.9,1,17,2,25.7,0,0,0
3753,66,Female,Basic,12.01,72,16,1,4.8,0,2,0
3754,59,Male,Basic,11.45,42,19,14,70.9,0,2,0
3755,55,Male,Standard,18.1,3,18,3,7.3,0,2,1
3756,35,Female,Premium,33.45,61,11,23,11.5,0,0,0
3757,62,Male,Standard,17.02,14,13,6,13.8,1,7,1
3758,52,Female,Basic,12.74,11,12,1,93.6,2,2,0
3759,47,Male,Basic,10.0,14,17,5,1.4,0,1,0
3760,41,Female,Premium,30.52,43,12,35,23.9,1,1,1
3761,59,Male,Premium,29.07,25,13,5,9.0,0,1,0
3762,47,Male,Standard,24.73,1,18,0,1.6,1,4,1
3763,31,Female,Standard,22.54,72,12,18,54.7,0,2,0
3764,23,Female,Basic,11.74,3,13,1,17.8,0,1,0
3765,20,Female,Premium,27.29,32,18,8,28.0,1,3,0
3766,33,Female,Premium,33.23,24,12,5,5.5,0,2,0
3767,24,Male,Basic,11.06,4,20,2,28.7,0,5,1
3768,69,Female,Standard,20.82,4,13,2,35.3,2,0,0
3769,31,Female,Basic,14.17,49,12,18,11.3,1,2,0
3770,26,Male,Basic,13.07,13,12,17,17.0,0,2,0
3771,32,Female,Basic,13.16,25,7,5,71.4,1,1,1
3772,38,Female,Basic,12.7,16,18,2,37.5,2,2,0
3773,52,Male,Basic,14.63,31,8,0,11.8,1,1,1
3774,19,Female,Standard,24.38,15,17,1,21.8,0,0,0
3775,44,Female,Standard,20.6,8,7,5,30.7,1,2,1
3776,19,Female,Standard,18.74,10,16,2,0.5,0,3,0
3777,52,Female,Basic,12.29,47,17,0,17.8,2,1,1
3778,35,Female,Basic,10.92,15,10,4,83.4,1,0,0
3779,31,Female,Standard,21.72,5,17,9,58.8,0,1,0
3780,37,Male,Basic,12.49,65,12,15,35.7,1,2,1
3781,35,Female,Basic,10.51,38,11,6,2.2,1,4,1
3782,27,Male,Premium,28.76,1,19,8,100.0,0,1,0
3783,42,Male,Standard,20.31,72,7,3,18.8,1,2,0
3784,19,Male,Premium,38.42,28,14,4,5.0,0,1,0
3785,42,Male,Standard,21.09,4,14,9,22.4,2,2,1
3786,50,Female,Basic,13.4,6,10,9,38.8,0,1,0
3787,53,Female,Standard,19.04,28,22,3,2.4,0,1,0
3788,48,Female,Basic,12.85,36,12,5,49.6,1,2,1
3789,31,Male,Standard,20.02,6,13,18,50.6,0,1,0
3790,18,Female,Basic,13.29,7,19,6,0.3,1,0,1
3791,63,Female,Premium,26.7,8,13,7,46.1,0,1,0
3792,33,Female,Basic,12.46,21,17,10,58.7,0,0,0
3793,63,Male,Premium,30.13,4,17,0,0.8,1,1,1
3794,69,Male,Premium,30.56,2,11,5,7.0,0,2,0
3795,20,Female,Standard,24.64,27,15,22,9.3,2,2,1
3796,52,Male,Standard,17.63,36,17,3,8.6,0,1,0
3797,58,Male,Standard,18.79,16,17,2,28.5,0,0,0
3798,23,Female,Premium,33.13,10,13,6,8.9,0,0,0
3799,42,Male,Standard,23.76,13,9,1,62.7,0,3,0
3800,30,Male,Premium,31.82,11,16,5,100.0,0,2,0
3801,70,Female,Standard,22.68,72,12,1,7.6,0,2,0
3802,51,Male,Premium,37.98,35,8,6,14.2,0,2,0
3803,25,Male,Standard,18.78,5,5,6,16.3,0,1,0
3804,38,Male,Standard,19.52,11,13,3,17.3,0,2,0
3805,51,Male,Premium,30.98,18,12,3,9.4,1,2,1
3806,21,Male,Premium,37.65,22,17,1,3.6,1,2,1
3807,42,Male,Standard,16.39,15,15,2,1.1,1,2,0
3808,32,Male,Basic,11.53,39,16,4,2.2,0,3,1
3809,21,Male,Standard,22.1,35,19,1,46.3,1,1,0
3810,62,Female,Premium,33.91,16,11,10,6.6,0,3,0
3811,29,Female,Premium,32.1,46,15,8,1.6,0,1,0
3812,49,Female,Premium,33.55,33,10,2,19.5,0,1,0
3813,49,Female,Basic,10.98,36,22,0,1.6,1,1,1
3814,45,Male,Standard,19.87,72,15,0,1.5,0,3,0
3815,30,Female,Standard,20.51,7,14,6,19.4,0,0,0
3816,48,Female,Premium,38.61,7,11,1,17.9,0,2,0
3817,31,Male,Basic,11.29,52,17,0,0.8,0,1,1
3818,37,Male,Premium,38.14,35,13,3,12.3,0,2,0
3819,35,Male,Standard,21.79,62,15,22,11.4,0,1,0
3820,46,Male,Basic,10.09,1,19,8,15.8,1,3,1
3821,23,Male,Basic,13.61,23,14,13,26.8,2,0,1
3822,49,Female,Basic,10.17,3,19,1,6.6,0,1,1
3823,46,Male,Standard,24.97,16,9,0,11.3,0,2,0
3824,60,Female,Basic,14.35,4,14,0,31.5,0,0,0
3825,19,Female,Basic,11.48,3,22,21,51.2,1,2,1
3826,40,Male,Premium,29.59,1,18,2,44.4,0,1,0
3827,36,Female,Basic,11.9,23,16,4,13.0,0,3,0
3828,48,Female,Basic,11.77,10,15,3,14.7,1,4,1
3829,68,Male,Standard,19.34,2,21,9,15.1,1,2,1
3830,22,Female,Standard,18.85,9,9,2,40.6,0,0,0
3831,36,Female,Premium,34.69,4,17,5,36.6,1,2,1
3832,51,Female,Standard,17.47,68,18,37,7.5,1,4,1
3833,27,Male,Premium,37.83,9,12,4,3.6,2,2,0
3834,42,Male,Standard,23.3,9,13,5,9.5,0,1,0
3835,19,Male,Basic,12.37,43,11,4,6.8,2,1,1
3836,28,Female,Basic,14.25,25,19,11,60.2,1,1,1
3837,67,Male,Standard,18.21,29,18,2,6.2,1,2,0
3838,48,Female,Basic,10.08,24,17,1,4.0,0,0,0
3839,32,Male,Standard,21.56,70,16,9,45.9,0,0,0
3840,26,Female,Standard,20.11,5,20,3,1.8,1,1,1
3841,40,Male,Basic,12.83,72,12,17,6.0,3,1,1
3842,36,Male,Basic,14.49,42,11,7,11.6,0,6,0
3843,26,Female,Basic,14.84,21,12,5,18.1,0,2,0
3844,52,Male,Standard,21.7,26,18,0,7.9,1,0,1
3845,38,Female,Standard,22.87,25,13,9,13.7,1,2,0
3846,26,Male,Standard,16.74,1,10,8,4.4,1,1,1
3847,45,Male,Basic,10.79,5,21,7,17.1,1,2,0
3848,63,Female,Standard,22.59,72,17,2,10.5,0,2,0
3849,68,Female,Premium,32.03,18,17,20,37.8,1,3,0
3850,24,Female,Basic,12.22,11,10,2,10.7,1,1,1
3851,33,Male,Standard,18.77,34,18,1,11.7,0,0,0
3852,33,Female,Premium,34.49,17,15,30,17.9,0,2,0
3853,50,Male,Basic,10.92,1,17,9,2.6,2,2,0
3854,21,Female,Standard,21.63,31,10,3,3.4,0,5,1
3855,21,Female,Basic,10.86,31,16,19,31.2,2,2,0
3856,56,Female,Standard,16.56,4,14,0,6.4,1,3,1
3857,57,Female,Basic,11.64,72,22,0,23.1,1,2,0
3858,34,Female,Premium,29.23,6,15,8,2.1,0,1,0
3859,54,Female,Standard,23.99,14,15,1,34.5,3,1,0
3860,56,Male,Premium,26.76,2,16,17,88.8,0,1,0
3861,69,Female,Standard,17.58,22,19,12,9.4,0,3,0
3862,46,Male,Standard,20.93,11,12,2,14.1,0,1,0
3863,69,Female,Standard,20.32,10,12,15,11.7,1,0,1
3864,53,Female,Premium,26.63,42,15,0,44.9,1,1,0
3865,55,Female,Premium,26.09,1,18,5,0.2,0,3,0
3866,56,Male,Standard,24.88,38,13,19,21.2,0,1,0
3867,67,Male,Premium,35.21,20,9,13,21.1,0,4,0
3868,54,Female,Standard,19.28,72,12,3,9.6,0,0,0
3869,69,Male,Standard,20.22,21,20,1,5.0,1,2,0
3870,52,Female,Standard,18.39,1,18,1,5.5,0,2,0
3871,24,Female,Basic,11.71,1,21,5,32.2,0,2,0
3872,44,Male,Basic,13.24,51,11,6,1.4,1,3,1
3873,45,Male,Basic,14.4,44,13,0,16.6,0,5,0
3874,39,Male,Standard,17.65,10,14,3,7.3,0,2,1
3875,31,Male,Basic,14.19,23,16,12,6.2,0,1,0
3876,24,Female,Standard,17.08,16,18,4,14.1,0,2,0
3877,54,Male,Premium,29.0,72,17,1,45.6,0,1,0
3878,39,Male,Basic,10.18,71,10,21,19.3,0,2,0
3879,22,Female,Standard,17.26,72,17,2,31.1,1,3,0
3880,19,Male,Basic,14.58,48,11,11,18.4,1,0,0
3881,44,Male,Basic,12.29,57,12,1,23.9,3,2,0
3882,38,Male,Premium,27.08,5,11,3,11.3,1,1,0
3883,55,Male,Standard,24.63,42,20,4,52.1,0,2,0
3884,32,Female,Premium,38.3,29,12,4,13.9,2,0,0
3885,38,Female,Basic,13.76,72,16,5,16.0,1,1,0
3886,27,Male,Standard,24.39,20,14,1,14.9,0,1,0
3887,40,Male,Basic,11.09,2,21,5,7.6,1,1,1
3888,56,Female,Basic,14.17,21,12,4,5.3,0,0,0
3889,22,Male,Basic,13.44,27,15,1,1.5,0,3,1
3890,18,Male,Basic,14.34,5,11,31,25.3,2,1,1
3891,30,Male,Basic,13.97,12,12,14,6.8,0,2,0
3892,38,Male,Basic,11.72,21,12,15,9.9,0,0,1
3893,43,Male,Premium,36.83,11,11,8,50.5,2,2,0
3894,67,Male,Basic,11.3,11,14,1,16.7,1,0,0
3895,62,Male,Basic,11.63,3,11,5,2.0,0,2,0
3896,38,Male,Basic,10.53,67,14,12,32.1,0,2,0
3897,70,Male,Standard,24.41,33,24,0,5.9,0,0,0
3898,35,Female,Basic,11.45,1,22,4,16.1,0,1,0
3899,54,Female,Premium,33.28,34,14,3,14.3,0,0,0
3900,62,Female,Premium,31.47,32,24,1,5.4,0,0,0
3901,49,Male,Basic,14.79,1,14,3,2.5,0,0,1
3902,53,Male,Standard,19.01,11,13,28,4.7,0,2,1
3903,34,Female,Basic,13.88,22,15,8,2.0,2,3,1
3904,52,Male,Standard,23.69,14,19,2,6.4,1,2,1
3905,66,Female,Standard,19.91,36,19,6,100.0,0,1,0
3906,28,Male,Basic,11.88,13,16,1,10.3,0,1,0
3907,38,Female,Basic,13.73,4,14,6,39.9,0,1,0
3908,69,Female,Standard,24.21,72,12,15,15.9,0,2,0
3909,70,Female,Standard,22.78,6,12,5,22.0,1,0,0
3910,43,Male,Basic,11.13,30,17,9,3.4,1,1,1
3911,21,Female,Standard,23.98,3,15,4,6.4,0,1,0
3912,51,Male,Standard,19.48,9,23,5,14.3,1,1,0
3913,69,Male,Premium,34.06,14,11,8,42.6,0,2,0
3914,65,Male,Basic,14.15,5,17,11,0.9,0,0,0
3915,35,Male,Premium,28.63,14,12,7,14.1,0,2,0
3916,57,Male,Standard,23.05,4,13,26,1.0,1,5,1
3917,52,Male,Basic,12.97,19,21,11,12.2,0,1,0
3918,58,Male,Standard,24.03,26,15,10,19.8,2,1,1
3919,46,Female,Standard,17.54,1,19,13,27.3,0,3,1
3920,69,Female,Premium,31.88,49,13,2,3.0,1,1,1
3921,46,Female,Basic,14.15,4,18,3,3.6,0,0,1
3922,55,Male,Standard,16.16,6,14,5,12.7,0,2,0
3923,59,Male,Basic,10.55,25,16,4,100.0,0,3,0
3924,38,Male,Premium,39.86,15,23,13,8.8,0,0,0
3925,59,Male,Basic,11.39,16,18,0,11.2,0,1,0
3926,30,Female,Premium,39.65,3,18,1,11.3,2,1,1
3927,66,Male,Premium,28.55,39,11,14,1.7,0,1,0
3928,58,Female,Basic,11.8,23,18,0,29.8,0,3,0
3929,34,Male,Premium,36.53,3,15,1,5.8,0,3,0
3930,26,Female,Premium,35.2,11,16,3,24.3,0,2,0
3931,58,Male,Basic,12.9,39,13,9,12.9,0,0,0
3932,18,Female,Standard,20.76,20,19,5,18.9,0,3,0
3933,19,Male,Standard,23.58,2,17,21,1.1,0,2,1
3934,65,Female,Basic,11.16,11,10,1,44.1,1,2,1
3935,46,Male,Basic,12.2,6,6,14,5.6,0,1,0
3936,50,Female,Basic,10.77,17,15,2,22.2,1,2,0
3937,27,Female,Basic,12.97,44,18,1,32.0,0,0,0
3938,67,Male,Standard,18.24,13,15,4,15.5,0,2,0
3939,57,Female,Basic,11.66,13,15,0,8.2,1,2,1
3940,38,Male,Premium,32.59,56,13,3,76.2,1,0,0
3941,45,Male,Standard,16.23,20,17,3,6.5,0,0,0
3942,28,Male,Basic,10.45,20,17,1,59.4,0,2,0
3943,51,Female,Standard,22.16,7,19,13,3.4,2,1,1
3944,25,Female,Standard,19.85,22,17,3,9.9,0,2,0
3945,39,Male,Premium,38.1,20,10,28,3.0,0,2,1
3946,25,Male,Basic,13.46,12,15,16,0.0,2,4,1
3947,66,Female,Basic,10.03,72,11,1,6.0,1,3,1
3948,32,Female,Premium,34.62,51,13,4,1.8,0,0,0
3949,34,Female,Premium,27.3,33,15,6,85.9,0,0,0
3950,40,Male,Standard,23.02,18,18,11,28.7,0,4,0
3951,41,Male,Premium,39.87,14,16,15,0.1,1,2,1
3952,62,Male,Basic,12.65,4,14,6,5.1,2,5,1
3953,36,Male,Standard,22.14,8,13,0,22.2,0,0,0
3954,22,Male,Basic,11.18,35,23,4,10.2,1,1,0
3955,49,Female,Basic,12.18,14,14,15,35.7,1,2,0
3956,61,Male,Premium,37.98,51,22,8,14.1,3,2,0
3957,18,Female,Basic,10.83,3,17,14,21.2,0,3,0
3958,40,Female,Standard,18.38,17,12,7,18.2,0,2,0
3959,54,Male,Premium,32.23,24,14,0,20.3,0,1,0
3960,25,Female,Basic,13.55,17,19,24,5.2,0,0,1
3961,30,Male,Premium,31.25,52,15,17,9.3,2,2,1
3962,25,Female,Premium,38.98,72,13,0,1.0,3,3,1
3963,40,Male,Standard,16.84,2,11,0,17.7,1,3,1
3964,60,Male,Basic,11.84,3,12,5,12.3,1,0,1
3965,18,Female,Basic,13.53,3,6,9,28.6,1,1,1
3966,62,Male,Standard,18.02,27,14,3,4.6,0,1,1
3967,68,Female,Basic,13.27,11,11,1,11.5,1,1,1
3968,41,Male,Basic,10.81,31,16,5,4.0,0,2,1
3969,52,Male,Premium,26.77,12,25,2,19.0,0,2,0
3970,41,Male,Basic,10.6,23,14,3,37.7,1,1,0
3971,34,Female,Standard,24.36,35,18,7,29.0,1,2,0
3972,22,Female,Basic,12.75,19,10,15,57.7,1,1,0
3973,37,Male,Standard,23.16,18,18,5,71.3,0,2,0
3974,38,Female,Premium,30.65,2,10,8,29.6,0,2,0
3975,57,Male,Basic,12.95,12,19,7,6.8,0,1,0
3976,48,Female,Basic,12.46,18,12,5,5.0,0,5,0
3977,63,Female,Standard,24.5,14,10,2,11.9,0,3,0
3978,53,Male,Standard,22.72,55,7,3,100.0,0,1,0
3979,28,Male,Standard,22.56,56,12,2,10.6,0,0,0
3980,69,Male,Basic,10.22,41,10,17,4.4,0,1,0
3981,32,Male,Basic,12.74,11,14,12,57.8,1,3,0
3982,36,Male,Premium,32.53,30,16,6,9.8,1,0,0
3983,24,Female,Premium,38.98,12,16,17,23.5,1,5,1
3984,68,Female,Standard,18.31,6,9,15,31.0,0,0,1
3985,45,Male,Premium,29.77,10,12,18,37.1,0,1,0
3986,68,Male,Standard,19.69,1,16,1,34.4,0,2,0
3987,60,Male,Standard,18.18,9,20,8,36.2,1,0,1
3988,22,Female,Basic,10.64,14,15,6,22.0,0,2,0
3989,22,Male,Standard,23.71,72,19,9,10.3,1,4,1
3990,47,Male,Standard,21.01,9,19,2,22.0,0,2,0
3991,49,Female,Basic,14.3,55,9,8,36.2,0,4,0
3992,25,Female,Standard,23.47,6,13,3,8.6,0,0,0
3993,27,Female,Premium,29.94,5,15,12,7.0,0,3,0
3994,55,Female,Standard,20.92,17,15,11,8.4,1,1,0
3995,64,Male,Standard,16.74,26,14,1,16.0,1,0,0
3996,49,Female,Premium,38.8,1,7,1,1.1,1,0,1
3997,65,Female,Basic,12.01,5,13,8,30.2,0,1,0
3998,45,Male,Standard,19.53,14,16,5,3.0,0,3,0
3999,34,Male,Premium,30.23,9,16,5,2.9,2,4,1
4000,48,Male,Standard,20.14,29,12,9,4.4,1,1,1
4001,25,Female,Basic,11.25,17,15,13,17.2,4,2,1
4002,57,Male,Basic,11.86,4,13,1,6.7,0,3,0
4003,42,Female,Premium,37.19,53,13,5,9.2,0,0,0
4004,26,Female,Standard,23.5,8,8,12,53.7,2,0,0
4005,19,Female,Premium,30.25,31,16,14,37.6,0,0,0
4006,32,Male,Standard,20.21,36,10,2,38.2,0,1,0
4007,67,Female,Standard,23.85,72,10,0,17.2,0,2,0
4008,20,Male,Premium,26.73,16,12,1,40.3,0,0,0
4009,66,Male,Standard,23.99,22,13,20,30.2,1,2,1
4010,53,Male,Basic,11.09,9,11,4,61.3,1,2,0
4011,21,Female,Standard,22.1,27,11,3,1.3,2,1,1
4012,31,Female,Premium,34.15,14,13,0,0.6,1,2,0
4013,58,Female,Basic,12.75,13,12,0,3.8,3,1,1
4014,58,Male,Basic,14.29,46,20,7,52.9,0,1,0
4015,42,Female,Basic,10.5,1,12,6,18.6,0,1,0
4016,67,Female,Premium,30.85,51,11,5,11.1,0,0,0
4017,27,Female,Basic,12.68,45,9,0,14.4,1,2,0
4018,38,Female,Standard,23.29,16,15,3,35.4,0,1,0
4019,53,Female,Standard,17.94,16,17,11,52.9,0,0,0
4020,29,Male,Standard,23.22,10,11,1,26.2,2,1,1
4021,44,Male,Standard,19.59,72,15,15,28.5,0,1,0
4022,57,Male,Basic,10.93,2,24,0,7.7,0,1,0
4023,19,Male,Standard,22.82,21,13,1,12.6,0,1,0
4024,30,Female,Premium,27.26,27,12,4,43.3,3,0,0
4025,70,Male,Premium,33.2,65,18,20,30.8,1,0,0
4026,49,Female,Basic,10.31,36,12,2,23.1,1,1,0
4027,48,Male,Premium,30.98,24,14,7,1.3,0,1,0
4028,33,Male,Standard,21.4,2,13,6,0.8,1,2,1
4029,49,Male,Premium,33.78,11,19,1,2.8,1,1,1
4030,49,Female,Standard,19.63,3,12,1,17.4,0,0,0
4031,51,Female,Standard,19.85,51,21,18,15.4,0,2,0
4032,28,Male,Premium,29.16,33,19,1,57.2,3,0,0
4033,27,Female,Premium,32.37,34,16,8,23.7,0,1,0
4034,32,Male,Standard,24.57,25,13,23,7.0,0,1,0
4035,34,Male,Basic,14.24,16,14,0,3.5,3,0,0
4036,57,Male,Basic,10.72,3,15,3,37.9,1,1,1
4037,35,Female,Basic,10.14,9,16,1,12.3,0,4,0
4038,26,Male,Basic,14.66,3,9,1,21.2,1,1,0
4039,42,Male,Basic,12.62,30,10,0,16.7,1,0,1
4040,57,Male,Premium,33.52,4,20,7,2.3,0,0,0
4041,31,Female,Basic,13.89,29,11,9,1.2,0,1,0
4042,42,Male,Standard,18.82,28,16,7,9.5,0,0,0
4043,67,Female,Basic,12.4,14,17,18,9.0,1,1,0
4044,39,Male,Basic,14.83,3,14,1,22.4,0,1,0
4045,69,Female,Basic,13.35,9,16,2,20.0,1,2,0
4046,47,Male,Basic,10.76,9,22,2,69.4,0,1,0
4047,37,Male,Premium,27.86,28,14,1,39.1,0,0,0
4048,38,Female,Premium,28.85,2,21,1,13.7,0,1,0
4049,61,Female,Basic,13.82,42,13,4,13.9,2,2,0
4050,49,Male,Standard,18.65,34,17,12,22.4,1,0,0
4051,68,Female,Standard,16.18,4,11,21,2.4,1,2,1
4052,63,Male,Premium,39.21,30,11,0,100.0,0,3,0
4053,66,Male,Premium,28.37,26,24,12,14.6,0,1,0
4054,38,Male,Standard,16.08,33,12,12,48.1,0,3,0
4055,52,Female,Standard,18.12,5,16,3,68.4,1,3,0
4056,49,Male,Premium,29.28,4,15,0,17.4,0,2,0
4057,47,Female,Basic,12.1,6,14,32,2.2,0,1,1
4058,56,Male,Standard,24.27,10,12,7,17.0,0,0,0
4059,66,Female,Premium,38.3,37,13,28,18.2,1,3,0
4060,29,Female,Standard,20.1,32,22,4,31.1,1,2,0
4061,58,Male,Standard,19.69,62,13,3,1.0,0,3,1
4062,64,Female,Standard,20.99,1,11,1,12.6,0,1,0
4063,35,Male,Basic,11.21,1,11,28,51.2,1,0,1
4064,38,Male,Standard,16.46,28,12,2,94.9,1,3,0
